filename,line_number,comment
spreed_repo\src\utils\webrtc\simplewebrtc\simplewebrtc.js,34,"// log, warn, and error methods."
spreed_repo\src\utils\webrtc\simplewebrtc\simplewebrtc.js,35,"// We log nothing by default, following ""the rule of silence"":"
spreed_repo\src\utils\webrtc\simplewebrtc\simplewebrtc.js,36,// http://www.linfo.org/rule_of_silence.html
spreed_repo\src\utils\webrtc\simplewebrtc\simplewebrtc.js,38,// we assume that if you're in debug mode and you didn't
spreed_repo\src\utils\webrtc\simplewebrtc\simplewebrtc.js,39,"// pass in a logger, you actually want to log as much as"
spreed_repo\src\utils\webrtc\simplewebrtc\simplewebrtc.js,40,// possible.
spreed_repo\src\utils\webrtc\simplewebrtc\simplewebrtc.js,44,// or we'll use your logger which should have its own logic
spreed_repo\src\utils\webrtc\simplewebrtc\simplewebrtc.js,45,// for output. Or we'll return the no-op.
spreed_repo\src\utils\webrtc\simplewebrtc\simplewebrtc.js,50,// set our config from options
spreed_repo\src\utils\webrtc\simplewebrtc\simplewebrtc.js,57,// Override screensharing support detection to fit the custom
spreed_repo\src\utils\webrtc\simplewebrtc\simplewebrtc.js,58,"// ""getScreenMedia"" module."
spreed_repo\src\utils\webrtc\simplewebrtc\simplewebrtc.js,59,"// Note that this is a coarse check; calling ""getScreenMedia"" may fail even"
spreed_repo\src\utils\webrtc\simplewebrtc\simplewebrtc.js,60,"// if ""supportScreenSharing"" is true."
spreed_repo\src\utils\webrtc\simplewebrtc\simplewebrtc.js,67,// attach detected support for convenience
spreed_repo\src\utils\webrtc\simplewebrtc\simplewebrtc.js,70,// call WildEmitter constructor
spreed_repo\src\utils\webrtc\simplewebrtc\simplewebrtc.js,90,// if (!peer) peer = peers[0]; // fallback for old protocol versions
spreed_repo\src\utils\webrtc\simplewebrtc\simplewebrtc.js,118,"// ""nickChanged"" can be received from a participant without a Peer"
spreed_repo\src\utils\webrtc\simplewebrtc\simplewebrtc.js,119,// object if that participant is not sending audio nor video.
spreed_repo\src\utils\webrtc\simplewebrtc\simplewebrtc.js,122,"// ""raisedHand"" can be received from a participant without a Peer"
spreed_repo\src\utils\webrtc\simplewebrtc\simplewebrtc.js,123,// object if that participant is not sending audio nor video.
spreed_repo\src\utils\webrtc\simplewebrtc\simplewebrtc.js,144,// instantiate our main WebRTC helper
spreed_repo\src\utils\webrtc\simplewebrtc\simplewebrtc.js,145,// using same logger from logic here
spreed_repo\src\utils\webrtc\simplewebrtc\simplewebrtc.js,150,// attach a few methods from underlying lib to simple.
spreed_repo\src\utils\webrtc\simplewebrtc\simplewebrtc.js,155,// proxy events from WebRTC
spreed_repo\src\utils\webrtc\simplewebrtc\simplewebrtc.js,160,// log all events in debug mode
spreed_repo\src\utils\webrtc\simplewebrtc\simplewebrtc.js,170,// resets/overrides the config
spreed_repo\src\utils\webrtc\simplewebrtc\simplewebrtc.js,175,// appends to the config
spreed_repo\src\utils\webrtc\simplewebrtc\simplewebrtc.js,180,
spreed_repo\src\utils\webrtc\simplewebrtc\simplewebrtc.js,181,// local ice failure
spreed_repo\src\utils\webrtc\simplewebrtc\simplewebrtc.js,183,
spreed_repo\src\utils\webrtc\simplewebrtc\simplewebrtc.js,184,// remote ice failure
spreed_repo\src\utils\webrtc\simplewebrtc\simplewebrtc.js,187,// sending mute/unmute to all peers
spreed_repo\src\utils\webrtc\simplewebrtc\simplewebrtc.js,201,// screensharing events
spreed_repo\src\utils\webrtc\simplewebrtc\simplewebrtc.js,206,"// NOTE: we don't create screen peers for existing video peers here,"
spreed_repo\src\utils\webrtc\simplewebrtc\simplewebrtc.js,207,"// this is done by the application code in ""webrtc.js""."
spreed_repo\src\utils\webrtc\simplewebrtc\simplewebrtc.js,209,
spreed_repo\src\utils\webrtc\simplewebrtc\simplewebrtc.js,283,// Notify peers were sending to.
spreed_repo\src\utils\webrtc\simplewebrtc\webrtc.js,1,
spreed_repo\src\utils\webrtc\simplewebrtc\webrtc.js,19,// makes the entire PC config overridable
spreed_repo\src\utils\webrtc\simplewebrtc\webrtc.js,37,// We also allow a 'logger' option. It can be any object that implements
spreed_repo\src\utils\webrtc\simplewebrtc\webrtc.js,38,"// log, warn, and error methods."
spreed_repo\src\utils\webrtc\simplewebrtc\webrtc.js,39,"// We log nothing by default, following ""the rule of silence"":"
spreed_repo\src\utils\webrtc\simplewebrtc\webrtc.js,40,// http://www.linfo.org/rule_of_silence.html
spreed_repo\src\utils\webrtc\simplewebrtc\webrtc.js,42,// we assume that if you're in debug mode and you didn't
spreed_repo\src\utils\webrtc\simplewebrtc\webrtc.js,43,"// pass in a logger, you actually want to log as much as"
spreed_repo\src\utils\webrtc\simplewebrtc\webrtc.js,44,// possible.
spreed_repo\src\utils\webrtc\simplewebrtc\webrtc.js,48,// or we'll use your logger which should have its own logic
spreed_repo\src\utils\webrtc\simplewebrtc\webrtc.js,49,// for output. Or we'll return the no-op.
spreed_repo\src\utils\webrtc\simplewebrtc\webrtc.js,54,// set options
spreed_repo\src\utils\webrtc\simplewebrtc\webrtc.js,61,// check for support
spreed_repo\src\utils\webrtc\simplewebrtc\webrtc.js,66,// where we'll store our peer connections
spreed_repo\src\utils\webrtc\simplewebrtc\webrtc.js,69,// call localMedia constructor
spreed_repo\src\utils\webrtc\simplewebrtc\webrtc.js,73,// End peers we were receiving the screensharing stream from.
spreed_repo\src\utils\webrtc\simplewebrtc\webrtc.js,82,// log events in debug mode
spreed_repo\src\utils\webrtc\simplewebrtc\webrtc.js,86,// if you didn't pass in a logger and you explicitly turning on debug
spreed_repo\src\utils\webrtc\simplewebrtc\webrtc.js,87,// we're just going to assume you're wanting log output with console
spreed_repo\src\utils\webrtc\simplewebrtc\webrtc.js,107,// removes peers
spreed_repo\src\utils\webrtc\simplewebrtc\webrtc.js,114,// fetches all Peer objects by session id and/or type
spreed_repo\src\utils\webrtc\simplewebrtc\webrtc.js,121,// sends message to all
spreed_repo\src\utils\webrtc\simplewebrtc\webrtc.js,130,// sends message to all using a datachannel
spreed_repo\src\utils\webrtc\simplewebrtc\webrtc.js,131,// only sends to anyone who has an open datachannel
spreed_repo\src\views\AdminSettings.vue,19,//www.gnu.org/licenses/>.
spreed_repo\src\views\Dashboard.vue,19,//www.gnu.org/licenses/>.
spreed_repo\src\views\Dashboard.vue,127,"// We don't really use rich objects in the subtitle, instead we fall back to the name of the item"
spreed_repo\src\views\Dashboard.vue,184,"// Dashboard is not visible, so don't update the room list"
spreed_repo\src\views\Dashboard.vue,190,// filter out breakout rooms
spreed_repo\src\views\Dashboard.vue,199,// FIXME unread 1-1 conversations are not sorted like unread mentions in group chats
spreed_repo\src\views\FilesSidebarCallView.js,18,//www.gnu.org/licenses/>.
spreed_repo\src\views\FilesSidebarCallView.js,50,// The FilesSidebarCallViewApp is the first (and only) child of the Vue
spreed_repo\src\views\FilesSidebarCallView.js,51,// instance.
spreed_repo\src\views\MainView.vue,60,// User is now blocked by the lobby
spreed_repo\src\views\RoomSelector.spec.js,38,// all entries below will be filtered out
spreed_repo\src\views\RoomSelector.spec.js,88,"// need to wait for re-render, otherwise the list is not rendered yet"
spreed_repo\src\views\RoomSelector.spec.js,116,"// need to wait for re-render, otherwise the list is not rendered yet"
spreed_repo\src\views\RoomSelector.vue,19,//www.gnu.org/licenses/>.
spreed_repo\src\views\RoomSelector.vue,171,// FIXME: should not emit on $root but on itself
spreed_repo\src\__mocks__\axios.js,1,// eslint-disable-next-line n/no-unpublished-import
spreed_repo\src\__mocks__\tabbable.js,1,// https://github.com/focus-trap/tabbable#testing-in-jsdom
spreed_repo\templates\authenticate.php,2,
spreed_repo\templates\authenticate.php,3,
spreed_repo\templates\settings\admin-settings.php,2,
spreed_repo\templates\settings\personal\clients.php,20,//www.gnu.org/licenses/>.
spreed_repo\templates\settings\personal\clients.php,24,
spreed_repo\templates\settings\personal\clients.php,25,
spreed_repo\tests\drone-run-acceptance-tests.sh,1,#
spreed_repo\tests\drone-run-integration-tests.sh,1,#
spreed_repo\tests\drone-run-php-tests.sh,1,#
spreed_repo\tests\acceptance\installAndConfigureServer.sh,1,#
spreed_repo\tests\acceptance\installAndConfigureServer.sh,3,#
spreed_repo\tests\acceptance\installAndConfigureServer.sh,4,#
spreed_repo\tests\acceptance\installAndConfigureServer.sh,5,#
spreed_repo\tests\acceptance\installAndConfigureServer.sh,6,#
spreed_repo\tests\acceptance\installAndConfigureServer.sh,7,#
spreed_repo\tests\acceptance\installAndConfigureServer.sh,8,#
spreed_repo\tests\acceptance\installAndConfigureServer.sh,9,#
spreed_repo\tests\acceptance\installAndConfigureServer.sh,10,#
spreed_repo\tests\acceptance\installAndConfigureServer.sh,11,#
spreed_repo\tests\acceptance\installAndConfigureServer.sh,12,#
spreed_repo\tests\acceptance\installAndConfigureServer.sh,13,#
spreed_repo\tests\acceptance\installAndConfigureServer.sh,14,#
spreed_repo\tests\acceptance\installAndConfigureServer.sh,15,#
spreed_repo\tests\acceptance\installAndConfigureServer.sh,16,#
spreed_repo\tests\acceptance\installAndConfigureServer.sh,17,#
spreed_repo\tests\acceptance\installAndConfigureServer.sh,18,#
spreed_repo\tests\acceptance\installAndConfigureServer.sh,20,#
spreed_repo\tests\acceptance\installAndConfigureServer.sh,21,#
spreed_repo\tests\acceptance\installAndConfigureServer.sh,22,#
spreed_repo\tests\acceptance\installAndConfigureServer.sh,23,#
spreed_repo\tests\acceptance\installAndConfigureServer.sh,24,#
spreed_repo\tests\acceptance\installAndConfigureServer.sh,25,#
spreed_repo\tests\acceptance\installAndConfigureServer.sh,26,#
spreed_repo\tests\acceptance\installAndConfigureServer.sh,27,#
spreed_repo\tests\acceptance\run.sh,1,#
spreed_repo\tests\acceptance\run.sh,3,#
spreed_repo\tests\acceptance\run.sh,4,#
spreed_repo\tests\acceptance\run.sh,5,#
spreed_repo\tests\acceptance\run.sh,6,#
spreed_repo\tests\acceptance\run.sh,7,#
spreed_repo\tests\acceptance\run.sh,8,#
spreed_repo\tests\acceptance\run.sh,9,#
spreed_repo\tests\acceptance\run.sh,10,#
spreed_repo\tests\acceptance\run.sh,11,#
spreed_repo\tests\acceptance\run.sh,12,#
spreed_repo\tests\acceptance\run.sh,13,#
spreed_repo\tests\acceptance\run.sh,14,#
spreed_repo\tests\acceptance\run.sh,15,#
spreed_repo\tests\acceptance\run.sh,16,#
spreed_repo\tests\acceptance\run.sh,17,#
spreed_repo\tests\acceptance\run.sh,18,#
spreed_repo\tests\acceptance\run.sh,20,#
spreed_repo\tests\acceptance\run.sh,21,#
spreed_repo\tests\acceptance\run.sh,22,#
spreed_repo\tests\acceptance\run.sh,23,#
spreed_repo\tests\acceptance\run.sh,24,#
spreed_repo\tests\acceptance\run.sh,25,#
spreed_repo\tests\acceptance\run.sh,26,#
spreed_repo\tests\acceptance\run.sh,30,#
spreed_repo\tests\acceptance\run.sh,31,#
spreed_repo\tests\acceptance\features\app-files.feature,28, 
spreed_repo\tests\acceptance\features\app-files.feature,37, 
spreed_repo\tests\acceptance\features\app-files.feature,38, 
spreed_repo\tests\acceptance\features\app-files.feature,45, 
spreed_repo\tests\acceptance\features\app-files.feature,46, 
spreed_repo\tests\acceptance\features\app-files.feature,47, 
spreed_repo\tests\acceptance\features\app-files.feature,54, 
spreed_repo\tests\acceptance\features\app-files.feature,55, 
spreed_repo\tests\acceptance\features\app-files.feature,97, 
spreed_repo\tests\acceptance\features\app-files.feature,98, 
spreed_repo\tests\acceptance\features\app-files.feature,125, 
spreed_repo\tests\acceptance\features\app-files.feature,126, 
spreed_repo\tests\acceptance\features\app-files.feature,142, 
spreed_repo\tests\acceptance\features\chat.feature,188, 
spreed_repo\tests\acceptance\features\chat.feature,211, 
spreed_repo\tests\acceptance\features\chat.feature,239, 
spreed_repo\tests\acceptance\features\chat.feature,273, 
spreed_repo\tests\acceptance\features\chat.feature,274, 
spreed_repo\tests\acceptance\features\chat.feature,275, 
spreed_repo\tests\acceptance\features\chat.feature,276, 
spreed_repo\tests\acceptance\features\chat.feature,277, 
spreed_repo\tests\acceptance\features\public-share-auth.feature,52, 
spreed_repo\tests\acceptance\features\public-share-auth.feature,85, 
spreed_repo\tests\acceptance\features\public-share-auth.feature,86, 
spreed_repo\tests\acceptance\features\public-share-auth.feature,87, 
spreed_repo\tests\acceptance\features\public-share.feature,17, 
spreed_repo\tests\acceptance\features\public-share.feature,18, 
spreed_repo\tests\acceptance\features\public-share.feature,19, 
spreed_repo\tests\acceptance\features\public-share.feature,20, 
spreed_repo\tests\acceptance\features\public-share.feature,21, 
spreed_repo\tests\acceptance\features\public-share.feature,22, 
spreed_repo\tests\acceptance\features\public-share.feature,44, 
spreed_repo\tests\acceptance\features\public-share.feature,45, 
spreed_repo\tests\acceptance\features\public-share.feature,52, 
spreed_repo\tests\acceptance\features\public-share.feature,65, 
spreed_repo\tests\acceptance\features\public-share.feature,66, 
spreed_repo\tests\acceptance\features\public-share.feature,73, 
spreed_repo\tests\acceptance\features\public-share.feature,74, 
spreed_repo\tests\acceptance\features\public-share.feature,79, 
spreed_repo\tests\acceptance\features\public-share.feature,80, 
spreed_repo\tests\acceptance\features\public-share.feature,82, 
spreed_repo\tests\acceptance\features\public-share.feature,85, 
spreed_repo\tests\acceptance\features\public-share.feature,86, 
spreed_repo\tests\acceptance\features\public-share.feature,126, 
spreed_repo\tests\acceptance\features\public-share.feature,127, 
spreed_repo\tests\acceptance\features\public-share.feature,154, 
spreed_repo\tests\acceptance\features\public-share.feature,155, 
spreed_repo\tests\acceptance\features\public-share.feature,156, 
spreed_repo\tests\acceptance\features\public-share.feature,159, 
spreed_repo\tests\acceptance\features\public-share.feature,160, 
spreed_repo\tests\acceptance\features\public-share.feature,206, 
spreed_repo\tests\acceptance\features\public-share.feature,207, 
spreed_repo\tests\acceptance\features\public-share.feature,256, 
spreed_repo\tests\acceptance\features\bootstrap\ChatAncestorSetter.php,20,//www.gnu.org/licenses/>.
spreed_repo\tests\acceptance\features\bootstrap\ChatContext.php,20,//www.gnu.org/licenses/>.
